StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
2841,  4080,  4880, , ,,,0.87189293,+71.63830124,502.51256281407, 8.05,-0.455734617951466,G5          , 1.083
2842,  4081,  5176, , ,,,0.87243052,-68.16724928,425.531914893617, 8.98,0.835339311358682,K0III       , 1.018
2843,  4083,  5007, , ,,,0.87310688,+25.78062644,245.700245700246, 7.68,0.727972046126101,K1III       , 1.154
2844,  4084,  5190, 252,,   Lam1Tuc, ,0.8734759,-69.50359643,61.2369871402327, 6.67,2.73493092368334,F7IV/V      , 0.518
2845,  4087,  5036, , ,,,0.87448266,+21.41009210,93.1966449207828, 7.28,2.43299860982976,F7V         , 0.493
2846,  4088,  5208, , ,,,0.87454575,-69.50273658,74.0740740740741, 7.56,3.21166884247503,G1V         , 0.676
2847,  4089,  5038, , ,,,0.87468324,+13.64881626,132.100396301189, 7.38,1.77547939750036,A0          , 0.077
2848,  4090,  4796, , ,,,0.87473565,+79.84047803,336.700336700337, 7.73,0.0937822465860636,A0          , 0.079
2849,  4091,  5077, , ,,,0.87535797,-19.89544701,523.560209424084, 8.09,-0.504833163761361,K3III       , 1.304
2850,  4092,  5160, , ,,,0.87551524,-61.56314406,1428.57142857143, 8.99,-1.78450979992871,K3III       , 1.363
2851,  4093,  5078, , ,,,0.87553646,-20.99605992,70.3729767769177, 7.84,3.60297038963735,G3/G5V      , 0.654
2852,  4094,  5052, , ,,,0.87579242,+08.66545186,184.842883548983, 8.67,2.33598632553285,K0          , 1.010
2853,  4095,  5018, , ,,,0.87629996,+34.63937322,271.739130434783, 8.43,1.25923909336759,G5          , 0.999
2854,  4097,  4948, , ,,,0.87668197,+65.89176042,203.252032520325, 8.34,1.7998255138368,A2          , 0.089
2855,  4100,  5006, , ,,,0.87722344,+45.13346368,225.733634311512, 7.44,0.672018631115349,M...        , 1.534
2856,  4101,  5096, , ,,,0.87749755,-12.93682670,137.362637362637, 7.93,2.24065689656519,F2V         , 0.436
2857,  4103,  5035, , ,,,0.87778092,+31.45946741,38.6697602474865, 8.36,5.42314260272188,G0          , 0.707
2858,  4105,  5135, , ,,,0.87791098,-51.55011047,188.679245283019, 7.88,1.50137934800394,G3IV/V      , 0.720
2859,  4104,  5098, 247,,          , ,0.8779447,-24.00592567,153.374233128834, 5.47,-0.458762021340398,K1III       , 1.275
2860,  4106,  5097, , ,,,0.87794549,-21.43852822,10000000, 7.44,-7.56,K2/K3IIICNp , 1.633
2861,  4107,236565, , ,,,0.87798615,+57.62415007,336.700336700337, 8.58,0.943782246586063,K2          , 1.136
2862,  4108,  5050, , ,,,0.87824584,+31.39458165,250.62656641604, 7.99,0.994864478433743,G0          , 1.209
2863,  4109,  4995, , ,,,0.87830579,+52.73361012,416.666666666667, 8.67,0.57105620855803,A0          ,-0.005
2864,  4110,  5051, , ,,,0.8783223,+30.60508604,240.963855421687, 8.07,1.16024048356046,K2          , 1.446
2865,  4111,  5123, , ,,,0.87835918,-38.13793864,120.192307692308, 8.55,3.15061663145362,G3V         , 0.645
2866,  4112,  4996, , ,,,0.87878383,+52.27833526,207.46887966805, 7.90,1.31523519119425,A0          , 0.094
2867,  4114, , , ,,,0.87885581,+40.94038296,245.098039215686, 8.49,1.5433008154494,K0          , 1.050
2868,  4113,  5075, , ,,,0.8788604,+07.70197520,191.938579654511, 8.56,2.14418861649762,G0          , 0.684
2869,  4116,  4947, , ,,,0.87922872,+68.86580974,188.323917137476, 7.20,0.825472605407347,A2          , 0.100
2870,  4115,  5017, , ,,,0.87925954,+45.44138107,145.137880986938, 8.77,2.96109610953813,A5          , 0.405
2871,  4117,  5106, , ,,,0.87939259,-18.57668558,172.711571675302, 8.74,2.55339281863718,G2V         , 0.650
2872,  4118,  5147, , ,,,0.8795297,-51.04156243,609.756097560976, 8.65,-0.275780759761508,K1III       , 1.221
2873,  4119,  5074, , ,,,0.87959065,+18.96328661,3571.42857142857, 8.34,-4.4242098432889,K2          , 1.440
2874,  4120,  5086, , ,,,0.87970647,+09.80358075,42.7533133817871, 8.50,5.34515110904577,K0          , 0.400
2875,  4121,  5005, , ,,,0.88033787,+56.62764622,10000000, 7.81,-7.19,O5.5((f))   , 0.101
2876,  4125,  5104, , ,,,0.88083496,-01.90079276,251.256281407035, 8.65,1.64941536036844,G5          , 0.978
2877,  4127,  5065, , ,,,0.88106186,+40.24544245,41.9815281276238, 6.76,3.64470878573379,G0          , 0.595
2878,  4128,  5158, , ,,,0.88117745,-50.46182747,320.51282051282, 8.17,0.640772970092214,K0III       , 1.048
2879,  4129,  5066, 246,,          , ,0.88148892,+38.54885598,232.018561484919, 6.70,-0.127613649196341,A2V         , 0.028
2880,  4131,  5103, , ,,,0.88167333,-00.38128772,72.992700729927, 8.21,3.89360283578204,G0          , 0.624
2881,  4132, , , ,,,0.88168686,+29.07528951,10000000, 8.81,-6.19,K0          , 0.924
2882,  4133, , , ,,,0.88176637,+36.94479907,1666.66666666667, 8.65,-2.45924374808178,M0          , 1.620
2883,  4134,  5157, , ,,,0.88184461,-43.91092768,239.234449760766, 8.42,1.52588140887518,G8III       , 1.050
2884,  4139,  5049, , ,,,0.88230545,+47.09857730,497.512437810945, 8.59,0.105980287102444,A0          , 0.075
2885,  4141,  5093, , ,,,0.88273313,+18.10676187,225.733634311512, 8.96,2.19201863111535,K0          , 1.010
2886,  4142,  4994, , ,,,0.88283373,+63.92457132,149.253731343284, 7.99,2.12037401350413,F0          , 0.370
2887,  4143,  5064, , ,,,0.8828661,+43.95164894,263.852242744063, 8.76,1.65319604984036,A0          , 0.025
2888,  4144,  5072, , ,,,0.88314546,+39.04300372,51.440329218107, 7.76,4.20348130295128,F7IV        , 0.576
2889,  4146,  5122, , ,,,0.88330971,-09.28329355,95.9692898272553, 8.58,3.66933859481753,F0          , 0.415
2890,  4147,  5112, 248,, 20    Cet, ,0.88346958,-01.14422060,159.235668789809, 4.78,-1.23020178131402,M0III       , 1.550
2891,  4149,  5220, , ,,,0.88351186,-61.07700191,116.959064327485, 7.88,2.53983057364086,F7/F8V      , 0.615
2892,  4148,  5133,,Gl  42   ,, ,0.8835321,-30.35699137,14.082523588227, 7.15,6.40659756324373,K2V         , 0.936
2893,  4152,  5084, , ,,,0.88451008,+39.15841402,153.609831029186, 8.23,2.29790494284096,F5          , 0.368
2894,  4151,  5015, 244,Gl  41   ,          , ,0.88452203,+61.12355735,18.5701021355617, 4.80,3.45592853817,F8V         , 0.540
2895,  4155,  5032, , ,,,0.88489108,+57.21918257,362.31884057971, 7.26,-0.535454589673911,B9          ,-0.026
2896,  4156,  5131, , ,,,0.88505019,-05.61981818,495.049504950495, 8.82,0.346756847233118,K0          , 1.130
2897,  4157,  5303, , ,,,0.88534202,-74.65161042,86.2068965517241, 7.61,2.93228994613459,G2/5V + F0  , 0.678
2898,  4159,  5092, , ,,,0.88548688,+30.34923305,374.531835205993, 7.27,-0.597443693177122,K3III       , 1.498
2899,  4160,  5132, , ,,,0.88549569,-17.65178787,111.856823266219, 7.64,2.39668759397959,A6:m...     , 0.321
2900,  4161,  5063, , ,,,0.88583437,+51.87955159,363.636363636364, 8.73,0.926663469151315,A2          , 0.126
2901,  4162,  5174, , ,,,0.88590295,-42.80767479,226.244343891403, 8.63,1.85711134674546,K1/K2III/IV , 1.194
2902,  4164,  5156, 251,,          , ,0.88677601,-24.77697293,74.4601638123604, 6.44,2.08038006334358,F3V         , 0.439
2903,  4165,  5173, , ,,,0.88698609,-38.71566972,132.62599469496, 8.36,2.74685672934887,F0V         , 0.380
2904,  4167,  5121, , ,,,0.88726571,+09.91441389,606.060606060606, 8.54,-0.372580278930471,K5          , 1.537
2905,  4168,232301, , ,,,0.88728086,+50.86322952,78.3699059561129, 8.83,4.35925337192572,F5          , 0.575
2906,  4171,  5119, , ,,,0.8883385,+19.76655054,98.4251968503937, 7.42,2.4544685397395,F3IV-V      , 0.362
2907,  4172,  4959, , ,,,0.88861199,+74.31273756,177.935943060498, 7.61,1.35868157784531,A5          , 0.327
2908,  4173,  5130, , ,,,0.88863171,+05.00511136,327.868852459016, 8.92,1.34149919673393,F2...       , 0.446
2909,  4175,  5102, , ,,,0.88870968,+33.92418096,187.265917602996, 7.82,1.45770628514278,G5          , 1.006
2910,  4174,  5083, , ,,,0.88871409,+49.65565213,429.184549356223, 7.11,-1.0532203948699,B8          ,-0.015
2911,  4176,  5143, , ,,,0.88875354,+04.08629898,120.336943441637, 7.20,1.79800511892056,F0          , 0.362
2912,  4177,  5218, , ,,,0.88895046,-45.50574853,227.790432801822, 8.21,1.42232260121061,F3III/IV    , 0.373
2913,  4178,  5091, , ,,,0.88916537,+46.59533702,264.550264550265, 7.69,0.577458999186128,A0          , 0.079
2914,  4179,  4993, , ,,,0.88952281,+69.95608861,291.545189504373, 7.08,-0.243529399786147,M...        , 1.481
2915,  4189, , , ,,,0.88995567,-41.23799485,23.4686693264492,11.92,10.0675576710023, , 1.490
2916,  4181,  5205, , ,,,0.89032318,-39.06792204,186.219739292365, 8.62,2.26987142849778,F0IV/V      , 0.364
2917,  4182,  5071, , ,,,0.89111679,+60.66562735,308.641975308642, 7.78,0.332725051033061,A0V         , 0.105
2918,  4185,  5118, 249,,          , ,0.89117087,+37.41831737,114.678899082569, 6.07,0.772582424662836,K3III:      , 1.139
2919,  4184,  5142, , ,,,0.89117477,+19.09470047,398.406374501992, 7.86,-0.141631392594809,K0          , 0.958
2920,  4186,  5155, , ,,,0.891261,+03.30280194,195.694716242661, 8.81,2.35210450067356,F5          , 0.486
2921,  4187,  5230, , ,,,0.89131592,-51.05299581,169.204737732656, 8.49,2.34793740440628,F2V         , 0.431
2922,  4190,  5154, , ,,,0.89191379,+18.39385948,251.256281407035, 7.87,0.869415360368439,G0          , 0.890
2923,  4191, , , ,,,0.89201501,+33.51081467,265.25198938992, 8.27,1.15170675102896,K2          , 1.474
2924,  4192,  5111, , ,,,0.89259773,+48.51889752,404.858299595142, 7.57,-0.466515233701671,K5          , 1.595
2925,  4193, , , ,,,0.89272008,+39.71148957,309.597523219814, 8.67,1.21601261165551,K0          , 1.116
2926,  4194,  5185, , ,,,0.89301273,-22.20333385,47.2813238770686, 8.92,5.54655185855531,G6V         , 0.722
2927,  4195,  5186, , ,,,0.89315167,-24.02956237,58.2750582750583, 8.69,4.86258641756343,G5V         , 0.642
2928,  4196,  5138, , ,,,0.89329271,+29.08023366,191.570881226054, 7.33,0.918352515011311,A2          , 0.121
2929,  4198,  5153, , ,,,0.8936039,+24.93290758,308.641975308642, 8.55,1.10272505103306,F0          , 0.387
2930,  4197,  5137, , ,,,0.8936048,+29.48942142,137.362637362637, 6.70,1.01065689656519,K0III       , 0.872
2931,  4199,  5140, , ,,,0.89362236,+27.91002530,1176.47058823529, 8.98,-1.37290537142853,K2          , 1.100
2932,  4200,  5276, 257,,          , ,0.89382743,-62.87135327,187.96992481203, 5.73,-0.640441838524758,M4III       , 1.574
2933,  4202,  5117, , ,,,0.8939817,+45.81796174,98.8142292490119, 8.25,3.2759025625189,F0          , 0.372
2934,  4204,  5229, , ,,,0.89431766,-37.97040328,869.565217391304, 8.75,-0.946510798231941,K2III       , 1.204
2935,  4205,  5129, , ,,,0.89454395,+43.36370529,44.6229361892012, 7.19,3.94220928267531,G0          , 0.622
2936,  4207,  5181, , ,,,0.89479858,-04.52557954,143.884892086331, 6.53,0.73992402295057,G5          , 0.991
2937,  4208,  5370, , ,,,0.89486176,-73.86940886,198.412698412698, 8.44,1.95215268222763,F6IV/V      , 0.556
2938,  4209,  5202, , ,,,0.89504457,-13.92028251,354.609929078014, 7.48,-0.268754458403193,G8III/IV    , 0.944
2939,  4211,  5199, , ,,,0.89526338,-08.30806736,271.739130434783, 8.20,1.02923909336759,G0          , 1.003
2940,  4212,  5128, 250,,          , ,0.89653528,+52.68934453,85.3242320819113, 6.27,1.61463805841036,A5m         , 0.191
2941,  4215,  5127, , ,,,0.89680369,+53.25764829,440.528634361233, 8.51,0.290129285965612,B9          , 0.033
2942,  4217,  5228, , ,,,0.89685325,-30.17805750,134.952766531714, 8.98,3.32909103989664,F2/F3V      , 0.443
2943,  4218,  5227, , ,,,0.89701706,-28.54465123,561.797752808989, 8.55,-0.197899988455529,K2/K3III    , 1.341
2944,  4219,  5180, , ,,,0.89706746,+07.27142632,131.061598951507, 8.54,2.9526226897744,G5          , 0.887
2945,  4220,  5164, , ,,,0.89712107,+28.55826467,173.010380622837, 7.33,1.13963919210265,K1III       , 1.033
2946,  4221,  5179, , ,,,0.89731263,+11.12254384,323.624595469256, 8.65,1.09979239712417,K0          , 0.948
2947,  4222,  5323, , ,,,0.8978909,-65.86732710,352.112676056338, 8.67,0.936591700235189,F0III       , 0.294
2948,  4223, , , ,,,0.89805461,+45.94440000,26.2054507337526,11.11,9.01804183016029,M2          , 1.435
2949,  4226,  5265, , ,,,0.89843535,-37.07998371,121.359223300971, 8.56,3.13963605848558,F3V         , 0.425
2950,  4227,  5126, , ,,,0.89862597,+55.04799897,2702.7027027027, 8.53,-3.62899137966502,A0          , 0.034
2951,  4228,  5283, , ,,,0.89910749,-54.59233089,305.810397553517, 7.60,0.172738763301432,K0III       , 1.140
2952,  4229,  5198, , ,,,0.8991642,+21.03092836,241.545893719807, 8.49,1.5750017056045,K0          , 1.116
2953,  4231,  5214, , ,,,0.89950146,+05.80914251,289.855072463768, 7.93,0.619095475366372,G5          , 1.065
2954,  4232,  5275, , ,,,0.89973401,-48.79137617,179.21146953405, 6.82,0.553170994687894,G8III       , 0.962
2955,  4233,  5250, , ,,,0.89979184,-25.04248124,100.502512562814, 8.72,3.70911540372863,A9/F0V      , 0.428
2956,  4234,  5251, , ,,,0.90000307,-25.04462483,119.904076738609, 8.87,3.47583025318869,F2V         , 0.430
2957,  4235,  5197, , ,,,0.90009395,+25.48825331,182.481751824818, 7.26,0.953902792421847,K0III       , 1.061
2958,  4236,  5271, , ,,,0.90110018,-32.33487997,240.963855421687, 8.06,1.15024048356046,F2III/IV    , 0.402
2959,  4237,  5136, , ,,,0.90139102,+57.01412864,117.785630153121, 7.41,2.05453845121976,F0          , 0.380
2960,  4238,  5213, , ,,,0.90153269,+22.46557834,209.643605870021, 8.55,1.94259189520057,A3          , 0.190
2961,  4239,  5110, , ,,,0.90167366,+66.43552948,105.820105820106, 7.05,1.92715904254632,F0          , 0.402
2962,  4240,  5247, , ,,,0.90190469,-16.17527810,286.532951289398, 7.64,0.354127134795899,K1III       , 1.261
2963,  4242,  5248, , ,,,0.90252381,-18.03190991,69.1562932226833, 8.94,4.74084146479256,K0V         , 0.816
2964,  4243,  5224, , ,,,0.90257527,+20.08004142,138.69625520111, 8.13,2.41967632359715,F2          , 0.456
2965,  4245,  5150, , ,,,0.90260403,+55.74752645,10000000, 8.44,-6.56,A0          , 0.060
2966,  4246,  5196, , ,,,0.90276818,+32.88844350,290.697674418605, 7.22,-0.0972077871423487,K2          , 1.542
2967,  4247,  5262, , ,,,0.90295758,-16.43492452,154.798761609907, 8.97,3.02116258997542,K1III       , 1.047
2968,  4250,  5282, , ,,,0.90332627,-40.37190895,10000000, 8.91,-6.09,K2III       , 1.269
2969,  4252,  5223, , ,,,0.90375439,+24.06711805,892.857142857143, 8.56,-1.19390988664909,Rp...       , 1.409
2970,  4254,  5322, , ,,,0.90415225,-57.40311311,1492.53731343284, 7.33,-3.53962598649587,G6/G8II/III , 1.036
2971,  4255,  5212, , ,,,0.90458305,+39.06807735,400, 7.69,-0.32029995663981,A0          , 0.218
2972,  4256,  5379, , ,,,0.90480596,-69.08671082,163.934426229508, 8.63,2.55664917505384,F2IV        , 0.410
2973,  4257,  5268, 255,, 21    Cet, ,0.90488413,-08.74054656,116.279069767442, 6.15,0.822492256217839,G5IV        , 0.911
2974,  4261,  5311, , ,,,0.90658357,-48.94825905,80.450522928399, 7.92,3.39235564320822,F7V         , 0.483
2975,  4262,  5236, , ,,,0.90663048,+25.71480359,218.340611353712, 8.42,1.72432739001935,F0          , 0.347
2976,  4264,  5177, , ,,,0.90831902,+56.31962729,134.048257372654, 7.16,1.52369413736334,A5          , 0.290
2977,  4266, , , ,,,0.90932891,-82.66931994,523.560209424084, 8.39,-0.204833163761361,R...        , 1.600
2978,  4267,  5267, 254,, 66    Psc, ,0.90978333,+19.18843611,112.612612612613, 5.80,0.542064828893006,A1Vn        ,-0.016
2979,  4268,  5245, , ,,,0.91042132,+39.16939308,143.266475644699, 8.18,2.39927711311581,M...        , 1.900
2980,  4270,  5321, , ,,,0.91070133,-33.95728996,135.685210312076, 8.45,2.78733743929526,F3V         , 0.435
2981,  4272,  5300, , ,,,0.91099581,-21.47308717,442.477876106195, 8.68,0.450542195737004,K1/K2III    , 1.238
2982,  4273,  5405, , ,,,0.91118302,-65.45998762,89.9280575539568, 7.94,3.17052393623019,F3/F5V      , 0.506
2983,  4275,  5310, , ,,,0.91195075,-23.92025412,309.597523219814, 8.78,1.32601261165551,K0III       , 1.048
2984,  4278,  5280, , ,,,0.91255354,+09.42885962,198.807157057654, 8.19,1.69783992527964,F0          , 0.341
2985,  4279, , , ,,,0.91276464,+64.08477026,1724.13793103448, 8.87,-2.31286003218531,F0Ia        , 0.889
2986,  4283,  4853, 240,,          , ,0.91465655,+83.70746159,75.187969924812, 5.59,1.20925820483543,A4V         , 0.105
2987,  4285,  5259, , ,,,0.91495499,+49.40529384,5882.35294117647, 7.69,-6.15775539310863,A0          , 0.015
2988,  4287,232316, , ,,,0.91606899,+51.20369375,277.777777777778, 8.65,1.43151250383644,A0          , 0.051
2989,  4288,  5286, 258,, 36    And, ,0.91611663,+23.62844595,38.9256520046711, 5.46,2.50882052133173,K1IV        , 1.012
2990,  4289,  5366, , ,,,0.91623098,-45.21989511,187.265917602996, 7.43,1.06770628514278,K2III       , 1.061
2991,  4290,  5294,,Gl  42.1 ,, ,0.91649667,+24.10070725,29.4811320754717, 7.41,5.06227921792338,G5          , 0.652
2992,  4291,  5499, , ,,,0.91653087,-74.30263442,48.9955903968643, 6.68,3.22921502358035,K0IV        , 0.987
2993,  4292,  5234, 253,, 26Ups1Cas, ,0.91672028,+58.97279657,124.688279301746, 4.83,-0.649128158579183,K2III       , 1.216
2994,  4293,  5457, 270,,   Lam2Tuc, ,0.91674982,-69.52697888,64.4329896907217, 5.45,1.40445858461085,G7III       , 1.095
2995,  4294,  5309, , ,,,0.91689721,+12.84743885,265.957446808511, 8.20,1.0759392246383,K0          , 1.170
2996,  4295,  5233, , ,,,0.91694892,+61.66242797,333.333333333333, 8.44,0.825606273598312,B3V         , 0.068
2997,  4296,  5295, , ,,,0.91703628,+21.08336982,152.905198776758, 8.27,2.34788874162134,A2          , 0.293
2998,  4297,  5319, , ,,,0.91705635,+00.78967656,100, 8.05,3.05,G5          , 0.985
2999,  4298,  5273, 256,,          , ,0.91811783,+48.67854824,246.305418719212, 6.28,-0.677369832114029,M2.5IIIa    , 1.681
3000,  4299,  5339, , ,,,0.91829339,-17.44283229,158.478605388273, 8.29,2.29014679622067,F7V         , 0.400
3001,  4301,  5308, , ,,,0.91859956,+23.41612891,78.9889415481832, 7.59,3.10216852840668,F5V         , 0.481
3002,  4303,  5318, , ,,,0.91891703,+16.91008729,96.8992248062015, 7.96,3.02839848645596,A5          , 0.241
3003,  4306,  5279, , ,,,0.91936191,+46.88298000,241.545893719807, 7.76,0.845001705604495,K0          , 0.999
3004,  4305,  5258, , ,,,0.91938244,+57.27615030,1010.10101010101, 7.43,-2.59182402701225,K5          , 1.779
3005,  4307,  5285, , ,,,0.91950784,+42.25052433,233.644859813084, 8.25,1.40721884506586,A3          , 0.210
3006,  4309,  5387, , ,,,0.91990991,-44.36883234,196.078431372549, 7.96,1.49785088048968,K0III       , 1.005
3007,  4310,  5349, , ,,,0.91996234,-16.97108089,49.4071146245059, 7.92,4.45105254083881,K0IV        , 0.991
3008,  4311,  5388, , ,,,0.91998863,-47.40553270,53.276505061268, 6.73,3.09732136310673,F6V         , 0.500
3009,  4312, , , ,,,0.92003097,+00.93295838,43.4593654932638,10.62,7.42958309334322,K2          , 1.150
3010,  4313, , , ,,,0.9200965,+44.99261920,390.625, 8.92,0.961199826559248,G5          , 0.979
3011,  4314,  5337, , ,,,0.92045703,-01.50328708,518.134715025907, 8.56,-0.0122134549611292,K0          , 0.982
3012,  4315,  5292, , ,,,0.92059137,+42.67154229,254.452926208651, 8.82,1.79196275187713,A0          , 0.000
3013,  4316,  5329, , ,,,0.9207325,+20.30169148,10000000, 8.65,-6.35,K5          , 1.564
3014,  4317,  5316, 259,,          , ,0.92073819,+24.55709613,177.304964539007, 6.19,-0.0536044800832878,M4III       , 1.546
3015,  4318,  5244, , ,,,0.92078338,+64.54580946,104.166666666667, 7.59,2.50135616519784,A3          , 0.293
3016,  4320,  4710, , ,,,0.92118742,+85.70263603,235.294117647059, 8.10,1.24194465025156,K0          , 1.067
3017,  4321, , , ,,,0.92142047,+36.05185293,598.802395209581, 8.89,0.00358235573791887,K5          , 1.580
3018,  4323,  5336, , ,,,0.92209218,+06.85422733,215.982721382289, 7.37,0.697904955089766,K0          , 1.143
